user_id,user_login,observed_on,time_observed_at,created_at,updated_at,lon,lat,positional_accuracy,land_cover,place_guess,quality_grade,common_name,scientific_name,iconic_taxon_name,taxon_id,url,image_url
2369084,rossdhu62,Fri Oct 18 2019 14:10:41 GMT-0500 (CDT),2019-10-18 10:10:41,2019-10-18 15:15:52,2019-10-18 19:22:12,-97.3559341430664,31.554885864257812,22,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",research,Red-tailed Hawk,Buteo jamaicensis,Aves,5212,https://www.inaturalist.org/observations/34549148,https://static.inaturalist.org/photos/54386190/medium.jpg?1571426154
2369084,rossdhu62,Thu Oct 17 2019 19:55:18 GMT-0500 (CDT),2019-10-17 15:55:18,2019-10-17 20:57:38,2019-10-18 01:00:33,-97.35623931884766,31.55431365966797,22,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",research,Great Blue Heron,Ardea herodias,Aves,4956,https://www.inaturalist.org/observations/34519798,https://static.inaturalist.org/photos/54337734/medium.jpg?1571360293
2369084,rossdhu62,Wed Oct 16 2019 12:11:41 GMT-0500 (CDT),2019-10-16 08:11:41,2019-10-16 13:26:34,2020-09-16 13:41:58,-97.60368347167969,31.662424087524414,88,Grasslands,"Valley Mills, TX, US",research,Spanish grape,Vitis berlandieri,Plantae,154816,https://www.inaturalist.org/observations/34460786,https://static.inaturalist.org/photos/54239674/medium.jpg?1571246796
2369084,rossdhu62,Sat Oct 19 2019 09:48:41 GMT-0500 (CDT),2019-10-19 05:48:41,2019-10-19 10:49:46,2021-08-16 02:51:01,-97.35655212402344,31.55487060546875,10,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",research,Scarlet-winged Lichen Moth,Hypoprepia miniata,Insecta,132415,https://www.inaturalist.org/observations/34582392,https://static.inaturalist.org/photos/54440172/medium.jpg?1571496595
2369084,rossdhu62,Fri Oct 18 2019 14:56:31 GMT-0500 (CDT),2019-10-18 10:56:31,2019-10-21 22:36:37,2019-10-24 02:04:10,-97.35655212402344,31.55470848083496,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",research,Ponderous Spur-throat Grasshopper,Melanoplus ponderosus,Insecta,202161,https://www.inaturalist.org/observations/34721116,https://static.inaturalist.org/photos/54679297/medium.jpg?1571711812
2369084,rossdhu62,Sat Oct 19 2019 12:15:29 GMT-0500 (CDT),2019-10-19 08:15:29,2019-10-19 13:16:56,2019-10-20 13:38:53,-97.35636901855469,31.554771423339844,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",research,Rio Grande Leopard Frog,Lithobates berlandieri,Amphibia,65975,https://www.inaturalist.org/observations/34589695,https://static.inaturalist.org/photos/54452181/medium.jpg?1571505424
2369084,rossdhu62,Wed Oct 16 2019 18:20:26 GMT-0500 (CDT),2019-10-16 14:20:26,2019-10-16 19:20:50,2019-11-15 18:57:49,-97.35655212402344,31.55500602722168,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",research,poison ivy,Toxicodendron radicans,Plantae,58732,https://www.inaturalist.org/observations/34477379,https://static.inaturalist.org/photos/54267941/medium.jpg?1571268069
2369084,rossdhu62,Thu Oct 17 2019 19:40:12 GMT-0500 (CDT),2019-10-17 15:40:12,2019-10-17 20:53:46,2019-10-17 20:53:50,-97.3569107055664,31.555362701416016,23,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",needs_id,Red-femured Spotted Orbweaver,Neoscona domiciliorum,Arachnida,153563,https://www.inaturalist.org/observations/34519625,https://static.inaturalist.org/photos/54337492/medium.jpg?1571360028
2369084,rossdhu62,Wed Oct 16 2019 16:24:44 GMT-0500 (CDT),2019-10-16 12:24:44,2019-10-16 18:12:13,2019-10-16 18:12:39,-97.35638427734375,31.5545711517334,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",needs_id,Shumard's oak,Quercus shumardii,Plantae,54786,https://www.inaturalist.org/observations/34474898,https://static.inaturalist.org/photos/54263403/medium.jpg?1571263954
2369084,rossdhu62,Wed Oct 16 2019 18:34:29 GMT-0500 (CDT),2019-10-16 14:34:29,2019-10-16 19:36:32,2019-10-16 19:37:59,-97.356689453125,31.55440330505371,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",needs_id,spatterdock,Nuphar advena,Plantae,82504,https://www.inaturalist.org/observations/34477740,https://static.inaturalist.org/photos/54268759/medium.jpg?1571269075
2369084,rossdhu62,Mon Jun 17 2019 10:19:21 GMT-0500 (CDT),2019-06-17 10:19:21,2019-10-16 17:31:24,2019-10-16 17:31:34,-97.44940185546875,31.534255981445312,22,Grasslands,"W Fourth St, Crawford, TX, US",casual,Chinese juniper,Juniperus chinensis,Plantae,135925,https://www.inaturalist.org/observations/34460949,https://static.inaturalist.org/photos/54240118/medium.jpg?1571247090
2369084,rossdhu62,Wed Oct 16 2019 16:32:30 GMT-0500 (CDT),2019-10-16 12:32:30,2019-10-16 17:53:53,2019-10-16 17:55:55,-97.35636901855469,31.555011749267578,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",casual,Peach,Prunus persica,Plantae,78755,https://www.inaturalist.org/observations/34474062,https://static.inaturalist.org/photos/54262294/medium.jpg?1571262951
2369084,rossdhu62,Wed Oct 16 2019 16:59:33 GMT-0500 (CDT),2019-10-16 12:59:33,2019-10-16 18:10:05,2020-12-02 05:15:55,-97.3568115234375,31.554759979248047,10,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",research,saw greenbrier,Smilax bona-nox,Plantae,125677,https://www.inaturalist.org/observations/34474762,https://static.inaturalist.org/photos/54263249/medium.jpg?1571263814
2369084,rossdhu62,Wed Oct 16 2019 18:11:45 GMT-0500 (CDT),2019-10-16 14:11:45,2019-10-16 19:16:10,2019-10-17 00:05:57,-97.35628509521484,31.55499267578125,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",research,Western Soapberry,Sapindus drummondii,Plantae,286324,https://www.inaturalist.org/observations/34477215,https://static.inaturalist.org/photos/54267702/medium.jpg?1571267794
2369084,rossdhu62,Sun May 12 2019 16:18:58 GMT-0500 (CDT),2019-05-12 16:18:58,2019-10-16 17:32:15,2019-10-24 00:33:59,-97.56996154785156,31.664892196655273,5,Grasslands,"County Road 3135, Valley Mills, TX, US",research,Texas bluebonnet,Lupinus texensis,Plantae,49564,https://www.inaturalist.org/observations/34460979,https://static.inaturalist.org/photos/54240194/medium.jpg?1571247139
2369084,rossdhu62,Wed Oct 16 2019 17:00:56 GMT-0500 (CDT),2019-10-16 13:00:56,2019-10-16 18:10:20,2019-10-16 18:10:33,-97.35688018798828,31.554780960083008,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",needs_id,southern dewberry,Rubus trivialis,Plantae,69714,https://www.inaturalist.org/observations/34474796,https://static.inaturalist.org/photos/54263269/medium.jpg?1571263829
2369084,rossdhu62,Sun Mar 17 2019 11:37:34 GMT-0500 (CDT),2019-03-17 12:37:34,2019-10-16 17:24:47,2022-11-28 00:01:44,-97.6007308959961,31.666139602661133,28,Grasslands,"Valley Mills, TX, US",research,Striped Bark Scorpion,Centruroides vittatus,Arachnida,119056,https://www.inaturalist.org/observations/34455963,https://static.inaturalist.org/photos/54231727/medium.jpg?1571239491
2369084,rossdhu62,Wed Oct 16 2019 18:21:02 GMT-0500 (CDT),2019-10-16 14:21:02,2019-10-16 19:21:22,2019-10-22 19:27:33,-97.35652923583984,31.555036544799805,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",research,American century plant,Agave americana,Plantae,64103,https://www.inaturalist.org/observations/34477389,https://static.inaturalist.org/photos/54267972/medium.jpg?1571268128
2369084,rossdhu62,Wed Oct 16 2019 16:30:03 GMT-0500 (CDT),2019-10-16 12:30:03,2019-10-16 18:03:02,2019-10-17 08:03:36,-97.35685729980469,31.55524253845215,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",needs_id,Buckley's oak,Quercus buckleyi,Plantae,167640,https://www.inaturalist.org/observations/34474425,https://static.inaturalist.org/photos/54262975/medium.jpg?1571263546
2369084,rossdhu62,Wed Oct 16 2019 12:12:26 GMT-0500 (CDT),2019-10-16 08:12:26,2019-10-16 13:20:50,2019-10-16 13:20:55,-97.60118103027344,31.664222717285156,22,Grasslands,"Valley Mills, TX, US",needs_id,Prickly pears,Opuntia,Plantae,47902,https://www.inaturalist.org/observations/34460533,https://static.inaturalist.org/photos/54239315/medium.jpg?1571246452
2369084,rossdhu62,Wed Oct 16 2019 18:22:59 GMT-0500 (CDT),2019-10-16 14:22:59,2019-10-16 19:23:36,2019-10-16 19:24:11,-97.35676574707031,31.554828643798828,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",needs_id,Mexican Plum,Prunus mexicana,Plantae,128755,https://www.inaturalist.org/observations/34477447,https://static.inaturalist.org/photos/54268064/medium.jpg?1571268248
2369084,rossdhu62,Wed Oct 16 2019 16:18:38 GMT-0500 (CDT),2019-10-16 12:18:38,2019-10-16 17:49:08,2019-10-16 17:52:16,-97.35624694824219,31.554536819458008,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",needs_id,Arizona black walnut,Juglans major,Plantae,143782,https://www.inaturalist.org/observations/34473815,https://static.inaturalist.org/photos/54261989/medium.jpg?1571262729
2369084,rossdhu62,Wed Oct 16 2019 12:13:37 GMT-0500 (CDT),2019-10-16 08:13:37,2019-10-16 13:19:33,2022-04-04 05:31:16,-97.59928894042969,31.66245460510254,62,Grasslands,"Valley Mills, TX, US",research,Red Admiral,Vanessa atalanta,Insecta,49133,https://www.inaturalist.org/observations/34460511,https://static.inaturalist.org/photos/54239253/medium.jpg?1571246375
2369084,rossdhu62,Sun Nov 03 2019 12:04:37 GMT-0600 (CST),2019-11-03 12:04:37,2019-11-03 18:05:09,2019-11-03 18:05:16,-97.42215728759766,30.586545944213867,5,Urban and built-up lands,"N Lynn St, Taylor, TX, US",casual,baldcypress,Taxodium distichum,Plantae,49666,https://www.inaturalist.org/observations/35245585,https://static.inaturalist.org/photos/55557106/medium.jpg?1572804313
2369084,rossdhu62,Wed Oct 16 2019 10:17:11 GMT-0500 (CDT),2019-10-16 06:17:11,2019-10-16 11:22:33,2019-10-16 11:22:37,-97.59976196289062,31.663644790649414,64,Grasslands,"Valley Mills, TX, US",needs_id,Buckley's oak,Quercus buckleyi,Plantae,167640,https://www.inaturalist.org/observations/34455900,https://static.inaturalist.org/photos/54231613/medium.jpg?1571239355
2369084,rossdhu62,Wed Apr 17 2019 19:56:07 GMT-0500 (CDT),2019-04-17 19:56:07,2019-10-16 15:29:56,2019-10-16 15:30:04,-97.44914245605469,31.534109115600586,6,Grasslands,"W Fourth St, Crawford, TX, US",casual,rugosa rose,Rosa rugosa,Plantae,83653,https://www.inaturalist.org/observations/34456194,https://static.inaturalist.org/photos/54232022/medium.jpg?1571239800
2369084,rossdhu62,Wed Oct 16 2019 16:56:11 GMT-0500 (CDT),2019-10-16 12:56:11,2019-10-16 18:05:51,2019-10-16 18:07:44,-97.35649108886719,31.554779052734375,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",casual,eastern redbud,Cercis canadensis,Plantae,48502,https://www.inaturalist.org/observations/34474565,https://static.inaturalist.org/photos/54263076/medium.jpg?1571263660
2369084,rossdhu62,Sun Nov 03 2019 12:09:49 GMT-0600 (CST),2019-11-03 12:09:49,2019-11-03 18:10:07,2019-11-03 18:10:16,-97.42272186279297,30.587844848632812,5,Croplands,"Taylor, TX, US",needs_id,Yard Aster,Symphyotrichum divaricatum,Plantae,169457,https://www.inaturalist.org/observations/35245791,https://static.inaturalist.org/photos/55557453/medium.jpg?1572804611
2369084,rossdhu62,Wed Oct 16 2019 16:28:33 GMT-0500 (CDT),2019-10-16 12:28:33,2019-10-16 17:57:19,2020-02-12 20:17:44,-97.35662078857422,31.55508041381836,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",needs_id,scale-leaf junipers,Sabina,Plantae,701533,https://www.inaturalist.org/observations/34474206,https://static.inaturalist.org/photos/54262560/medium.jpg?1571263189
2369084,rossdhu62,Sun Nov 03 2019 12:05:39 GMT-0600 (CST),2019-11-03 12:05:39,2019-11-03 18:06:47,2019-11-03 18:06:56,-97.42202758789062,30.586814880371094,5,Urban and built-up lands,"Davis St, Taylor, TX, US",needs_id,goldenrain tree,Koelreuteria paniculata,Plantae,58320,https://www.inaturalist.org/observations/35245651,https://static.inaturalist.org/photos/55557202/medium.jpg?1572804411
2369084,rossdhu62,Wed May 08 2019 19:09:01 GMT-0500 (CDT),2019-05-08 19:09:01,2019-10-16 15:33:55,2019-10-16 15:33:59,-97.46558380126953,31.63763999938965,239,Grasslands,"Valley Mills, TX, US",casual,Red Deer,Cervus elaphus,Mammalia,204113,https://www.inaturalist.org/observations/34456350,https://static.inaturalist.org/photos/54232305/medium.jpg?1571240037
2369084,rossdhu62,Mon Jun 17 2019 10:19:38 GMT-0500 (CDT),2019-06-17 10:19:38,2019-10-16 15:40:00,2019-10-16 15:41:41,-97.44927215576172,31.534130096435547,22,Grasslands,"W Fourth St, Crawford, TX, US",casual,Rosemary,Salvia rosmarinus,Plantae,636795,https://www.inaturalist.org/observations/34456627,https://static.inaturalist.org/photos/54232736/medium.jpg?1571240406
2369084,rossdhu62,Wed Oct 16 2019 18:25:01 GMT-0500 (CDT),2019-10-16 14:25:01,2019-10-16 19:26:00,2019-10-17 00:05:15,-97.35682678222656,31.5546817779541,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",research,sugar hackberry,Celtis laevigata,Plantae,81792,https://www.inaturalist.org/observations/34477501,https://static.inaturalist.org/photos/54268193/medium.jpg?1571268412
2369084,rossdhu62,Wed Oct 16 2019 18:16:52 GMT-0500 (CDT),2019-10-16 14:16:52,2019-10-16 19:17:25,2021-08-19 19:54:08,-97.35626220703125,31.554977416992188,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",research,pepper vine,Nekemias arborea,Plantae,551846,https://www.inaturalist.org/observations/34477238,https://static.inaturalist.org/photos/54267783/medium.jpg?1571267868
2369084,rossdhu62,Wed Oct 16 2019 12:14:09 GMT-0500 (CDT),2019-10-16 08:14:09,2019-10-16 13:17:28,2019-10-20 23:58:36,-97.3558120727539,31.55459976196289,24,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",research,Tievine,Ipomoea cordatotriloba,Plantae,135263,https://www.inaturalist.org/observations/34460449,https://static.inaturalist.org/photos/54239139/medium.jpg?1571246249
2369084,rossdhu62,Wed Oct 16 2019 16:18:02 GMT-0500 (CDT),2019-10-16 12:18:02,2019-10-16 17:44:03,2019-10-17 12:04:50,-97.3561782836914,31.554553985595703,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",research,Cedar Elm,Ulmus crassifolia,Plantae,128823,https://www.inaturalist.org/observations/34473605,https://static.inaturalist.org/photos/54261579/medium.jpg?1571262433
2369084,rossdhu62,Sun May 12 2019 14:18:37 GMT-0500 (CDT),2019-05-12 14:18:37,2019-10-16 15:36:20,2019-10-18 18:05:16,-97.60131072998047,31.664417266845703,5,Grasslands,"Valley Mills, TX, US",research,Prairie brazoria,Warnockia scutellarioides,Plantae,318907,https://www.inaturalist.org/observations/34456425,https://static.inaturalist.org/photos/54232457/medium.jpg?1571240187
2369084,rossdhu62,Wed Oct 16 2019 16:20:16 GMT-0500 (CDT),2019-10-16 12:20:16,2019-10-16 18:10:47,2021-04-14 01:15:46,-97.35620880126953,31.554475784301758,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",research,summer grape,Vitis cinerea,Plantae,130905,https://www.inaturalist.org/observations/34474848,https://static.inaturalist.org/photos/54263320/medium.jpg?1571263872
2369084,rossdhu62,Wed Oct 16 2019 17:02:12 GMT-0500 (CDT),2019-10-16 13:02:12,2019-10-16 18:10:35,2019-10-17 00:25:22,-97.35677337646484,31.554704666137695,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",research,Texas ash,Fraxinus albicans,Plantae,636177,https://www.inaturalist.org/observations/34474824,https://static.inaturalist.org/photos/54263282/medium.jpg?1571263842
2369084,rossdhu62,Wed Oct 16 2019 16:20:56 GMT-0500 (CDT),2019-10-16 12:20:56,2019-10-16 18:11:24,2019-10-25 19:38:40,-97.35623931884766,31.55440902709961,5,Grasslands,"Cedar Rock Pkwy, Crawford, TX, US",research,common ivy,Hedera helix,Plantae,55882,https://www.inaturalist.org/observations/34474869,https://static.inaturalist.org/photos/54263343/medium.jpg?1571263889
