date,count_obs,count_obscured
2019-01-23,3,0
2019-05-06,1,0
2019-05-07,16,0
2019-05-08,1,0
2019-07-13,7,0
2019-08-08,1,0
2019-08-24,1,0
2019-08-29,1,0
2019-09-09,1,0
2019-09-13,5,0
2019-09-15,4,0
