user_id,user_login,observed_on,time_observed_at,created_at,updated_at,lon,lat,positional_accuracy,land_cover,place_guess,quality_grade,common_name,scientific_name,iconic_taxon_name,taxon_id,url,image_url
769610,bobbyfingers,2019-04-18,,2019-04-18 22:19:53,2019-05-20 20:43:37,-74.27635192871094,40.51666259765625,,Urban and built-up lands,"Middlesex County, NJ, USA",research,Dekay's Brownsnake,Storeria dekayi,Reptilia,28562,https://www.inaturalist.org/observations/22678735,https://static.inaturalist.org/photos/35140045/medium.jpeg?1555625886
769610,bobbyfingers,2019/01/09 4:47 PM EST,2019-01-09 21:47:00,2019-01-12 23:14:43,2019-02-11 05:20:37,-80.11317443847656,27.189908981323242,6952,Water bodies,United States,research,giant airplant,Tillandsia utriculata,Plantae,130077,https://www.inaturalist.org/observations/19599562,https://static.inaturalist.org/photos/30173852/medium.jpeg?1547334746
769610,bobbyfingers,2019-07-25,,2019-07-27 03:32:02,2019-12-04 22:50:57,-74.96198272705078,39.336490631103516,,Woody Savannas,"Cumberland County, NJ, USA",research,Red-bellied Snake,Storeria occipitomaculata,Reptilia,28557,https://www.inaturalist.org/observations/29617749,https://static.inaturalist.org/photos/46230791/medium.jpg?1564197391
769610,bobbyfingers,2019/01/11 3:31 PM EST,2019-01-11 20:31:00,2019-01-13 00:52:21,2019-02-11 05:20:06,-80.13642883300781,27.059497833251953,6952,Urban and built-up lands,"Hobe Sound, FL 33455, USA",research,Florida Ivory Millipede,Chicobolus spinigerus,Animalia,81543,https://www.inaturalist.org/observations/19601847,https://static.inaturalist.org/photos/30177883/medium.jpeg?1547340649
769610,bobbyfingers,2019/06/09 9:19 PM EDT,2019-06-10 01:19:00,2019-06-15 01:22:01,2019-06-15 18:41:27,-74.77202606201172,41.03853225708008,,Woody Savannas,"Sussex County, NJ, USA",research,Eastern Ratsnake,Pantherophis alleghaniensis,Reptilia,59644,https://www.inaturalist.org/observations/26997287,https://static.inaturalist.org/photos/41959551/medium.jpg?1560561584
769610,bobbyfingers,2019-07-02,,2019-07-04 04:49:54,2022-12-14 22:46:04,-74.40589141845703,39.96380615234375,,Evergreen needleleaf forests,"Ocean County, NJ, USA",research,Eastern Ratsnake,Pantherophis alleghaniensis,Reptilia,59644,https://www.inaturalist.org/observations/28158362,https://static.inaturalist.org/photos/43875457/medium.jpeg?1562215125
769610,bobbyfingers,2019/07/12 9:46 PM EDT,2019-07-13 01:46:00,2019-07-13 01:49:46,2019-07-28 08:22:12,-74.35874938964844,40.411136627197266,25601,Urban and built-up lands,"Middlesex County, NJ, USA",research,ring-necked snake,Diadophis punctatus,Reptilia,26575,https://www.inaturalist.org/observations/28707982,https://static.inaturalist.org/photos/44769265/medium.jpg?1562982453
769610,bobbyfingers,2019-04-21,,2019-04-22 00:45:55,2020-06-06 15:37:19,-74.26261901855469,40.521881103515625,,Urban and built-up lands,"Middlesex County, NJ, USA",research,Eastern Garter Snake,Thamnophis sirtalis sirtalis,Reptilia,28365,https://www.inaturalist.org/observations/22855005,https://static.inaturalist.org/photos/35424975/medium.jpeg?1555893664
769610,bobbyfingers,2019-10-05,,2019-11-02 23:05:06,2019-11-12 01:21:13,-74.40990447998047,40.342350006103516,,Savannas,"Middlesex County, NJ, USA",research,Eastern Milksnake,Lampropeltis triangulum,Reptilia,515419,https://www.inaturalist.org/observations/35217164,https://static.inaturalist.org/photos/55508951/medium.jpg?1572735849
769610,bobbyfingers,2019-07-07,,2019-07-08 00:42:02,2022-02-08 17:57:04,-74.39649963378906,40.673824310302734,,Deciduous broadleaf forests,"Union County, NJ, USA",research,Northern Slimy Salamander,Plethodon glutinosus,Amphibia,27184,https://www.inaturalist.org/observations/28403938,https://static.inaturalist.org/photos/44275749/medium.jpg?1562546365
769610,bobbyfingers,2019-10-05,,2019-11-02 22:52:54,2019-11-16 14:44:38,-74.40750122070312,40.347320556640625,,Savannas,"Middlesex County, NJ, USA",research,Northern Black Racer,Coluber constrictor constrictor,Reptilia,27149,https://www.inaturalist.org/observations/35216613,https://static.inaturalist.org/photos/55508007/medium.jpeg?1572735047
769610,bobbyfingers,2019-06-29,,2019-07-03 21:47:41,2021-09-14 21:39:20,-74.27497863769531,40.51874923706055,,Urban and built-up lands,"Middlesex County, NJ, USA",research,Eastern Garter Snake,Thamnophis sirtalis sirtalis,Reptilia,28365,https://www.inaturalist.org/observations/28140195,https://static.inaturalist.org/photos/43844501/medium.jpg?1562190230
769610,bobbyfingers,2019-07-02,,2019-07-03 02:23:47,2021-09-26 03:03:08,-74.3319091796875,39.97788619995117,,Mixed forests,"Ocean County, NJ, USA",research,Northern Redbelly Snake,Storeria occipitomaculata occipitomaculata,Reptilia,28559,https://www.inaturalist.org/observations/28097080,https://static.inaturalist.org/photos/43775243/medium.jpeg?1562120546
769610,bobbyfingers,2019-09-23,,2019-11-10 01:45:03,2022-01-13 19:13:20,-98.57416534423828,28.43499183654785,,Grasslands,"McMullen County, TX, USA",research,Western Diamond-backed Rattlesnake,Crotalus atrox,Reptilia,30764,https://www.inaturalist.org/observations/35511854,https://static.inaturalist.org/photos/56002071/medium.jpeg?1573350180
769610,bobbyfingers,2019/07/19 7:22 PM EDT,2019-07-19 23:22:00,2019-07-20 23:34:24,2022-12-14 22:46:20,-74.60173797607422,39.96118927001953,,Deciduous broadleaf forests,"Burlington County, NJ, USA",research,Eastern Kingsnake,Lampropeltis getula,Reptilia,29813,https://www.inaturalist.org/observations/29207173,https://static.inaturalist.org/photos/45570541/medium.jpg?1563664976
769610,bobbyfingers,2019-06-29,,2019-07-03 21:52:55,2019-08-31 20:38:03,-74.2742919921875,40.51300811767578,,Urban and built-up lands,"Middlesex County, NJ, USA",research,Dekay's Brownsnake,Storeria dekayi,Reptilia,28562,https://www.inaturalist.org/observations/28140434,https://static.inaturalist.org/photos/43845024/medium.jpg?1562190625
769610,bobbyfingers,2019-07-07,,2019-07-08 01:48:30,2022-05-29 14:13:47,-74.37403869628906,40.68387222290039,,Urban and built-up lands,"New Jersey, US",research,Long-tailed Salamander,Eurycea longicauda,Amphibia,27101,https://www.inaturalist.org/observations/28407709,https://static.inaturalist.org/photos/44281890/medium.jpg?1562550238
769610,bobbyfingers,2019-09-23,,2019-11-17 03:10:37,2022-05-26 14:50:06,-98.80030059814453,29.78886604309082,,Savannas,"Kendall County, TX, USA",research,Greater Arid-land Katydid,Neobarrettia spinosa,Insecta,153928,https://www.inaturalist.org/observations/35762998,https://static.inaturalist.org/photos/56431221/medium.jpeg?1573959834
769610,bobbyfingers,2019/05/24 9:55 PM EDT,2019-05-25 01:55:00,2019-06-03 01:57:42,2019-06-03 13:35:34,-75.08086395263672,40.97911834716797,,Deciduous broadleaf forests,"Warren County, NJ, USA",research,Green Frog,Lithobates clamitans,Amphibia,65982,https://www.inaturalist.org/observations/26299081,https://static.inaturalist.org/photos/40825232/medium.jpg?1559526930
769610,bobbyfingers,2019-07-11,,2019-07-11 23:34:39,2019-07-27 00:45:38,-74.26811218261719,40.51875305175781,,Urban and built-up lands,"Middlesex County, NJ, USA",research,Eastern Garter Snake,Thamnophis sirtalis sirtalis,Reptilia,28365,https://www.inaturalist.org/observations/28644171,https://static.inaturalist.org/photos/44665562/medium.jpeg?1562887863
769610,bobbyfingers,2019/05/24 2:17 PM EDT,2019-05-24 18:17:00,2019-06-02 18:20:06,2019-06-03 19:03:16,-74.27017211914062,40.51405334472656,,Urban and built-up lands,"Middlesex County, NJ, USA",research,Eastern Garter Snake,Thamnophis sirtalis sirtalis,Reptilia,28365,https://www.inaturalist.org/observations/26265831,https://static.inaturalist.org/photos/40769797/medium.jpg?1559499451
769610,bobbyfingers,2019-09-23,,2019-11-10 01:49:59,2021-11-14 20:02:54,-98.54634857177734,28.443218231201172,,Grasslands,"McMullen County, TX, USA",research,Great Plains Ratsnake,Pantherophis emoryi,Reptilia,73884,https://www.inaturalist.org/observations/35512034,https://static.inaturalist.org/photos/56002438/medium.jpeg?1573350503
769610,bobbyfingers,2019/06/09 9:12 PM EDT,2019-06-10 01:12:00,2019-06-15 01:16:53,2022-12-14 22:45:55,-74.95024871826172,41.093223571777344,,Deciduous broadleaf forests,"New Jersey, US",research,Long-tailed Salamander,Eurycea longicauda,Amphibia,27101,https://www.inaturalist.org/observations/26997053,https://static.inaturalist.org/photos/41959096/medium.jpg?1560561221
769610,bobbyfingers,2019-06-05,,2019-06-05 22:03:13,2020-03-14 01:08:49,-74.26673889160156,40.51718521118164,,Urban and built-up lands,"Middlesex County, NJ, USA",research,Eastern Garter Snake,Thamnophis sirtalis sirtalis,Reptilia,28365,https://www.inaturalist.org/observations/26462248,https://static.inaturalist.org/photos/41092704/medium.jpeg?1559772081
769610,bobbyfingers,2019-09-12,,2019-11-07 00:33:15,2019-11-12 01:04:31,-104.21174621582031,31.07851219177246,,Open shrublands,"Culberson County, TX, USA",research,Red-spotted Toad,Anaxyrus punctatus,Amphibia,64984,https://www.inaturalist.org/observations/35391289,https://static.inaturalist.org/photos/55802506/medium.jpeg?1573086705
769610,bobbyfingers,2019-07-25,,2019-07-26 01:16:06,2019-12-04 22:51:12,-74.9666976928711,39.307342529296875,,Mixed forests,"Cumberland County, NJ, USA",research,Southern Ringneck Snake,Diadophis punctatus punctatus,Reptilia,26587,https://www.inaturalist.org/observations/29547713,https://static.inaturalist.org/photos/46119188/medium.jpeg?1564103475
769610,bobbyfingers,2019-09-11,,2019-11-16 00:29:33,2022-05-29 14:12:30,-98.79480743408203,29.776947021484375,,Savannas,"Kendall County, TX, USA",research,Rio Grande Leopard Frog,Lithobates berlandieri,Amphibia,65975,https://www.inaturalist.org/observations/35720973,https://static.inaturalist.org/photos/56360906/medium.jpeg?1573864118
769610,bobbyfingers,2019/01/09 12:42 PM EST,2019-01-09 17:42:00,2019-01-13 20:55:05,2019-02-11 05:19:31,-80.25282287597656,27.197547912597656,6703,Urban and built-up lands,"Stuart, FL, USA",research,Tropical House Gecko,Hemidactylus mabouia,Reptilia,68492,https://www.inaturalist.org/observations/19622765,https://static.inaturalist.org/photos/30212416/medium.jpeg?1547412787
769610,bobbyfingers,2019-09-11,,2019-11-16 00:35:45,2019-11-18 21:07:46,-98.81128692626953,29.796016693115234,,Savannas,"Kendall County, TX, USA",research,Rio Grande Leopard Frog,Lithobates berlandieri,Amphibia,65975,https://www.inaturalist.org/observations/35721132,https://static.inaturalist.org/photos/56361090/medium.jpeg?1573864421
769610,bobbyfingers,2019-07-25,,2019-07-27 02:54:32,2022-12-14 10:58:56,-74.96305847167969,39.374515533447266,,Woody Savannas,"New Jersey, US",research,Northern Red-bellied Cooter,Pseudemys rubriventris,Reptilia,39826,https://www.inaturalist.org/observations/29616129,https://static.inaturalist.org/photos/46228333/medium.jpg?1564195573
769610,bobbyfingers,2019/01/09 1:05 PM EST,2019-01-09 18:05:00,2019-01-13 20:50:33,2019-01-14 05:14:57,-80.25282287597656,27.197547912597656,6703,Urban and built-up lands,"Stuart, FL, USA",research,Tropical House Gecko,Hemidactylus mabouia,Reptilia,68492,https://www.inaturalist.org/observations/19622603,https://static.inaturalist.org/photos/30212146/medium.jpeg?1547412361
769610,bobbyfingers,2019-07-24,,2019-07-24 23:10:50,2019-07-30 12:47:23,-74.39720153808594,40.3577880859375,,Savannas,"Middlesex County, NJ, USA",research,Dark Fishing Spider,Dolomedes tenebrosus,Arachnida,82117,https://www.inaturalist.org/observations/29476231,https://static.inaturalist.org/photos/46002871/medium.jpeg?1564009745
769610,bobbyfingers,2019-09-11,,2019-11-17 03:18:31,2019-11-24 00:38:36,-98.79755401611328,29.779329299926758,,Grasslands,"Kendall County, TX, USA",research,Gulf Coast Toad,Incilius nebulifer,Amphibia,65849,https://www.inaturalist.org/observations/35763172,https://static.inaturalist.org/photos/56431763/medium.jpeg?1573960620
769610,bobbyfingers,2019-09-12,,2019-11-02 21:35:56,2019-11-03 04:38:35,-104.2388687133789,31.078807830810547,,Open shrublands,"Culberson County, TX, USA",research,Texas Toad,Anaxyrus speciosus,Amphibia,64987,https://www.inaturalist.org/observations/35213620,https://static.inaturalist.org/photos/55502707/medium.jpeg?1572730478
769610,bobbyfingers,2019-07-24,,2019-07-27 00:41:18,2019-07-31 22:26:53,-74.41024780273438,40.343658447265625,,Savannas,"Middlesex County, NJ, USA",research,Eastern Milksnake,Lampropeltis triangulum,Reptilia,515419,https://www.inaturalist.org/observations/29608789,https://static.inaturalist.org/photos/46218014/medium.jpg?1564187710
769610,bobbyfingers,2019/01/09 1:18 PM EST,2019-01-09 18:18:00,2019-01-13 21:02:22,2019-02-13 12:48:10,-80.25282287597656,27.197547912597656,6703,Urban and built-up lands,"Stuart, FL, USA",research,Peters's Rock Agama,Agama picticauda,Reptilia,797597,https://www.inaturalist.org/observations/19622926,https://static.inaturalist.org/photos/30212534/medium.jpeg?1547412971
769610,bobbyfingers,2019-06-14,,2019-06-15 00:37:51,2021-10-24 17:10:56,-74.27223205566406,40.51248550415039,,Urban and built-up lands,"Middlesex County, NJ, USA",research,White-tailed Deer,Odocoileus virginianus,Mammalia,42223,https://www.inaturalist.org/observations/26995182,https://static.inaturalist.org/photos/41955465/medium.jpeg?1560558702
769610,bobbyfingers,2019/01/09 1:08 PM EST,2019-01-09 18:08:00,2019-01-13 21:28:05,2019-02-11 05:17:54,-80.24010467529297,27.219797134399414,,Urban and built-up lands,"Martin County, FL, USA",research,Tropical House Gecko,Hemidactylus mabouia,Reptilia,68492,https://www.inaturalist.org/observations/19623446,https://static.inaturalist.org/photos/30213609/medium.jpeg?1547414632
769610,bobbyfingers,2019-09-12,,2019-11-07 00:28:13,2019-11-12 01:04:25,-104.21638488769531,31.072925567626953,,Open shrublands,"Culberson County, TX, USA",research,Red-spotted Toad,Anaxyrus punctatus,Amphibia,64984,https://www.inaturalist.org/observations/35391123,https://static.inaturalist.org/photos/55802107/medium.jpeg?1573086382
769610,bobbyfingers,2019-07-07,,2019-07-08 01:32:53,2021-06-09 20:11:55,-74.39443969726562,40.67251968383789,,Deciduous broadleaf forests,"Union County, NJ, USA",research,Northern Two-lined Salamander,Eurycea bislineata,Amphibia,27120,https://www.inaturalist.org/observations/28406756,https://static.inaturalist.org/photos/44280849/medium.jpeg?1562549467
769610,bobbyfingers,2019/06/19 10:34 PM EDT,2019-06-20 02:34:00,2019-06-20 02:38:32,2020-03-14 01:07:56,-74.40338134765625,40.315391540527344,,Savannas,"Middlesex County, NJ, USA",research,ring-necked snake,Diadophis punctatus,Reptilia,26575,https://www.inaturalist.org/observations/27303527,https://static.inaturalist.org/photos/42466617/medium.jpg?1560998098
769610,bobbyfingers,2019-07-07,,2019-07-08 00:34:15,2020-05-25 05:01:03,-74.39581298828125,40.675384521484375,,Deciduous broadleaf forests,"Union County, NJ, USA",research,Northern Ringneck Snake,Diadophis punctatus edwardsii,Reptilia,26591,https://www.inaturalist.org/observations/28403503,https://static.inaturalist.org/photos/44275000/medium.jpg?1562545855
769610,bobbyfingers,2019-09-23,,2019-11-07 01:17:22,2021-07-02 20:36:18,-98.54463958740234,28.29572296142578,,Grasslands,"McMullen County, TX, USA",research,Long-nosed Snake,Rhinocheilus lecontei,Reptilia,28762,https://www.inaturalist.org/observations/35392540,https://static.inaturalist.org/photos/55804571/medium.jpeg?1573089362
769610,bobbyfingers,2019-04-14,,2019-04-14 23:09:02,2019-04-25 02:09:23,-74.27772521972656,40.51353073120117,,Urban and built-up lands,"Middlesex County, NJ, USA",research,Dekay's Brownsnake,Storeria dekayi,Reptilia,28562,https://www.inaturalist.org/observations/22489544,https://static.inaturalist.org/photos/34838798/medium.jpeg?1555283017
769610,bobbyfingers,2019-07-25,,2019-07-28 03:31:16,2019-07-28 20:17:08,-74.97888946533203,39.32965087890625,,Evergreen needleleaf forests,"Cumberland County, NJ, USA",research,Common Five-lined Skink,Plestiodon fasciatus,Reptilia,73788,https://www.inaturalist.org/observations/29686613,https://static.inaturalist.org/photos/46342527/medium.jpg?1564284574
769610,bobbyfingers,2019-05-23,,2019-05-24 01:46:30,2022-05-20 03:14:09,-74.22966003417969,40.530235290527344,,Urban and built-up lands,"Middlesex County, NJ, USA",research,Eastern Garter Snake,Thamnophis sirtalis sirtalis,Reptilia,28365,https://www.inaturalist.org/observations/25652254,https://static.inaturalist.org/photos/39756323/medium.jpeg?1558661863
769610,bobbyfingers,2019-06-14,,2019-06-15 00:27:42,2019-06-15 18:43:41,-74.27635192871094,40.51457595825195,,Urban and built-up lands,"Middlesex County, NJ, USA",research,Dekay's Brownsnake,Storeria dekayi,Reptilia,28562,https://www.inaturalist.org/observations/26994696,https://static.inaturalist.org/photos/41954826/medium.jpeg?1560558272
769610,bobbyfingers,2019-07-24,,2019-07-27 02:38:25,2019-07-28 08:19:01,-74.39384460449219,40.10996627807617,,Woody Savannas,"Monmouth County, NJ, USA",research,Eastern Milksnake,Lampropeltis triangulum,Reptilia,515419,https://www.inaturalist.org/observations/29615271,https://static.inaturalist.org/photos/46227425/medium.jpg?1564194876
769610,bobbyfingers,2019/07/12 9:41 PM EDT,2019-07-13 01:41:00,2019-07-13 01:43:38,2020-01-27 00:54:42,-74.31006622314453,40.50818634033203,25601,Water bodies,"New Jersey, US",research,Eastern Box Turtle,Terrapene carolina carolina,Reptilia,50001,https://www.inaturalist.org/observations/28707750,https://static.inaturalist.org/photos/44768961/medium.jpg?1562982129
769610,bobbyfingers,2019-04-02,,2019-04-03 03:14:43,2019-04-08 18:29:21,-74.26948547363281,40.51979446411133,,Urban and built-up lands,"Middlesex County, NJ, USA",research,Eastern Red-backed Salamander,Plethodon cinereus,Amphibia,27186,https://www.inaturalist.org/observations/21934591,https://static.inaturalist.org/photos/33991821/medium.jpeg?1554261109
769610,bobbyfingers,2019-07-25,,2019-07-28 03:47:48,2020-06-06 17:01:48,-74.6882553100586,39.45650863647461,,Mixed forests,"Atlantic County, NJ, USA",research,Little Brown Skink,Scincella lateralis,Reptilia,60349,https://www.inaturalist.org/observations/29687387,https://static.inaturalist.org/photos/46343909/medium.jpg?1564285558
769610,bobbyfingers,2019-05-22,,2019-05-23 01:05:27,2020-03-14 01:10:26,-74.27223205566406,40.51666259765625,,Urban and built-up lands,"Middlesex County, NJ, USA",research,Dekay's Brownsnake,Storeria dekayi,Reptilia,28562,https://www.inaturalist.org/observations/25594043,https://static.inaturalist.org/photos/39659116/medium.jpeg?1558573214
769610,bobbyfingers,2019-08-25,,2019-08-25 23:50:10,2022-12-14 22:46:45,-74.43380737304688,39.711219787597656,,Woody Savannas,"New Jersey, US",research,Timber Rattlesnake,Crotalus horridus,Reptilia,30746,https://www.inaturalist.org/observations/31513564,https://static.inaturalist.org/photos/49325669/medium.jpg?1566776376
769610,bobbyfingers,2019-07-24,,2019-07-24 23:14:03,2022-12-14 22:46:20,-74.40818786621094,40.35726547241211,,Woody Savannas,"Middlesex County, NJ, USA",research,Rabid Wolf Spider,Rabidosa rabida,Arachnida,147930,https://www.inaturalist.org/observations/29476373,https://static.inaturalist.org/photos/46003262/medium.jpeg?1564009987
769610,bobbyfingers,2019-07-07,,2019-07-08 01:26:23,2021-06-09 20:11:57,-74.39203643798828,40.67278289794922,,Deciduous broadleaf forests,"Union County, NJ, USA",research,Northern Two-lined Salamander,Eurycea bislineata,Amphibia,27120,https://www.inaturalist.org/observations/28406431,https://static.inaturalist.org/photos/44279979/medium.jpg?1562549050
769610,bobbyfingers,2019-09-23,,2019-11-07 00:48:03,2022-01-11 21:49:34,-98.55339050292969,28.439369201660156,,Grasslands,"McMullen County, TX, USA",research,Western Diamond-backed Rattlesnake,Crotalus atrox,Reptilia,30764,https://www.inaturalist.org/observations/35391675,https://static.inaturalist.org/photos/55803166/medium.jpeg?1573087543
